id,iata_code,iata_city_code,iata_country_code,name,inserted_at,updated_at,source_type,alternative_names,icao_code,disabled_at,city_name,latitude,longitude,time_zone
arp_agz_za,AGZ,AGZ,ZA,Aggeneys Airport,2023-03-17T13:41:37.589432Z,2023-03-17T13:41:37.589432Z,ALGORITHM,{},FAAG,,Aggeneys,-29.280287,18.814436,Africa/Johannesburg
arp_imq_ir,IMQ,IMQ,IR,Maku International Airport,2023-03-17T13:41:37.589448Z,2023-03-17T13:41:37.589448Z,ALGORITHM_AND_MANUAL_REVIEW,{},OITU,,Maku,39.1925,44.925278,Asia/Tehran
arp_wor_mg,WOR,WOR,MG,Moramba Airport,2023-03-17T13:41:37.589465Z,2023-03-17T13:41:37.589465Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Ankorefo,-12.4333,49.1,Indian/Antananarivo
arp_lti_mn,LTI,LTI,MN,Altai Airport,2023-03-17T13:41:37.589481Z,2023-03-17T13:41:37.589481Z,ALGORITHM,{},ZMAT,,Altai,46.375364,96.226923,Asia/Hovd
arp_yec_kr,YEC,YEC,KR,Yecheon Airbase Airport,2023-03-17T13:41:37.589498Z,2023-03-17T13:41:37.589498Z,ALGORITHM_AND_MANUAL_REVIEW,{},RKTY,,Yecheon,36.628582,128.351473,Asia/Seoul
arp_gec_cy,GEC,GEC,CY,Gecitkale Airport,2023-03-17T13:41:37.589515Z,2023-03-17T13:41:37.589515Z,ALGORITHM,{},LCGK,,Geçitkale,35.235711,33.727203,Asia/Famagusta
arp_acu_pa,ACU,ACU,PA,Achutupo Airport,2023-03-17T13:41:37.589531Z,2023-03-17T13:41:37.589531Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Achutupo,9.188728,-77.994073,America/Panama
arp_pzb_za,PZB,PZB,ZA,Pietermaritzburg Airport,2023-03-17T13:41:37.589549Z,2023-03-17T13:41:37.589549Z,ALGORITHM,{},FAPM,,Pietermaritzburg,-29.647449,30.398096,Africa/Johannesburg
arp_cdk_us,CDK,CDK,US,George T. Lewis Airport,2023-03-17T13:41:37.589565Z,2023-03-17T13:41:37.589565Z,ALGORITHM_AND_MANUAL_REVIEW,{},KCDK,,Cedar Key,29.134294,-83.050789,America/New_York
arp_ric_us,RIC,RIC,US,Richmond International Airport,2023-03-17T13:41:37.589581Z,2023-03-17T13:41:37.589581Z,ALGORITHM,{},KRIC,,Richmond,37.505889,-77.320256,America/New_York
arp_rva_mg,RVA,RVA,MG,Farafangana Airport,2023-03-17T13:41:37.589598Z,2023-03-17T13:41:37.589598Z,ALGORITHM,{},FMSG,,Farafangana,-22.805295,47.820603,Indian/Antananarivo
arp_poc_us,POC,POC,US,Brackett Field,2023-03-17T13:41:37.589615Z,2023-03-17T13:41:37.589615Z,ALGORITHM,{},KPOC,,La Verne,34.091592,-117.781937,America/Los_Angeles
arp_siz_pg,SIZ,SIZ,PG,Sissano Airport,2023-03-17T13:41:37.589631Z,2023-03-17T13:41:37.589631Z,ALGORITHM_AND_MANUAL_REVIEW,{},AYZN,,Sissano,-2.991107,142.028129,Pacific/Port_Moresby
arp_ytu_ca,YTU,YTU,CA,Tasu Water Aerodrome,2023-03-17T13:41:37.589671Z,2023-03-17T13:41:37.589671Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Tasu,52.761138,-132.03915,America/Vancouver
arp_fne_pg,FNE,FNE,PG,Fane Airport,2023-03-17T13:41:37.589691Z,2023-03-17T13:41:37.589691Z,ALGORITHM_AND_MANUAL_REVIEW,{},AYFA,,Fane,-8.550961,147.085359,Pacific/Port_Moresby
arp_fik_au,FIK,FIK,AU,Finke Airport,2023-03-17T13:41:37.58971Z,2023-03-17T13:41:37.58971Z,ALGORITHM,{},YFNE,,Finke,-25.593385,134.582663,Australia/Darwin
arp_giy_za,GIY,GIY,ZA,Giyani Airport,2023-03-17T13:41:37.589729Z,2023-03-17T13:41:37.589729Z,ALGORITHM,{},FAGI,,Giyani,-23.288145,30.652571,Africa/Johannesburg
arp_sve_us,SVE,SVE,US,Susanville Municipal Airport,2023-03-17T13:41:37.589747Z,2023-03-17T13:41:37.589747Z,ALGORITHM,{},KSVE,,Susanville,40.37625,-120.576568,America/Los_Angeles
arp_mah_es,MAH,MAH,ES,Menorca Airport,2023-03-17T13:41:37.589764Z,2023-03-17T13:41:37.589764Z,ALGORITHM,{},LEMH,,Menorca,39.864011,4.221258,Europe/Madrid
arp_kiu_ke,KIU,KIU,KE,Kiunga Airport,2023-03-17T13:41:37.58978Z,2023-03-17T13:41:37.58978Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Kiunga,-2.25234,40.912949,Africa/Nairobi
arp_egx_us,EGX,EGX,US,Egegik Airport,2023-03-17T13:41:37.589796Z,2023-03-17T13:41:37.589796Z,ALGORITHM,{},PAII,,Egegik,58.185596,-157.375244,America/Anchorage
arp_yrt_ca,YRT,YRT,CA,Rankin Inlet Airport,2023-03-17T13:41:37.589813Z,2023-03-17T13:41:37.589813Z,ALGORITHM,{},CYRT,,Rankin Inlet,62.810617,-92.111343,America/Rankin_Inlet
arp_cpe_mx,CPE,CPE,MX,Campeche International Airport,2023-03-17T13:41:37.58983Z,2023-03-17T13:41:37.58983Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Ingeniero Alberto Acuña Ongay International Airport""}",MMCP,,Campeche,19.815656,-90.501347,America/Merida
arp_pmq_ar,PMQ,PMQ,AR,Perito Moreno Airport,2023-03-17T13:41:37.589862Z,2023-03-17T13:41:37.589862Z,ALGORITHM,{},SAWP,,Perito Moreno,-46.537373,-70.979606,America/Argentina/Rio_Gallegos
arp_mwz_tz,MWZ,MWZ,TZ,Mwanza Airport,2023-03-17T13:41:37.589882Z,2023-03-17T13:41:37.589882Z,ALGORITHM,{},HTMW,,Mwanza,-2.443598,32.929928,Africa/Dar_es_Salaam
arp_lcg_es,LCG,LCG,ES,A Coruña Airport,2023-03-17T13:41:37.589901Z,2023-03-17T13:41:37.589901Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Alvedro Airport""}",LECO,,A Coruña,43.301777,-8.378186,Europe/Madrid
arp_stt_vi,STT,STT,VI,Cyril E. King Airport,2023-03-17T13:41:37.58992Z,2023-03-17T13:41:37.58992Z,ALGORITHM_AND_MANUAL_REVIEW,{},TIST,,St Thomas Island,18.336679,-64.972835,America/St_Thomas
arp_daa_us,DAA,DAA,US,Davison Army Airfield,2023-03-17T13:41:37.589938Z,2023-03-17T13:41:37.589938Z,ALGORITHM_AND_MANUAL_REVIEW,{},KDAA,,Fort Belvoir,38.715085,-77.180783,America/New_York
arp_gkh_np,GKH,GKH,NP,Palungtar Airport,2023-03-17T13:41:37.589954Z,2023-03-17T13:41:37.589954Z,ALGORITHM_AND_MANUAL_REVIEW,{},VNGK,,Gorkha,28.198511,83.978837,Asia/Kathmandu
arp_grl_pg,GRL,GRL,PG,Garasa Airport,2023-03-17T13:41:37.58997Z,2023-03-17T13:41:37.58997Z,ALGORITHM_AND_MANUAL_REVIEW,{},AYGG,,Garasa,-7.95,147.183,Pacific/Port_Moresby
arp_pth_us,PTH,PTH,US,Port Heiden Airport,2023-03-17T13:41:37.590002Z,2023-03-17T13:41:37.590002Z,ALGORITHM,{},PAPH,,Port Heiden,56.958811,-158.635897,America/Anchorage
arp_aqi_sa,AQI,AQI,SA,Al Qaisumah/Hafr Al Batin Airport,2023-03-17T13:41:37.590018Z,2023-03-17T13:41:37.590018Z,ALGORITHM,{},OEPA,,Qaisumah,28.335484,46.126033,Asia/Riyadh
arp_nht_gb,NHT,NHT,GB,Royal Air Forces Northolt Airport,2023-03-17T13:41:37.590035Z,2023-03-17T13:41:37.590035Z,ALGORITHM_AND_MANUAL_REVIEW,{},EGWU,,Northolt,51.554141,-0.417395,Europe/London
arp_dnv_us,DNV,DNV,US,Vermilion Regional Airport,2023-03-17T13:41:37.590052Z,2023-03-17T13:41:37.590052Z,ALGORITHM,{},KDNV,,Danville,40.199355,-87.5978,America/Chicago
arp_smj_pg,SMJ,SMJ,PG,Sim Airport,2023-03-17T13:41:37.590068Z,2023-03-17T13:41:37.590068Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Sim,-7.750043,146.927498,Pacific/Port_Moresby
arp_yyn_ca,YYN,YYN,CA,Swift Current Airport,2023-03-17T13:41:37.590084Z,2023-03-17T13:41:37.590084Z,ALGORITHM,{},CYYN,,Swift Current,50.291008,-107.690237,America/Regina
arp_aee_ss,AEE,AEE,SS,Adareil Airport,2023-03-17T13:41:37.5901Z,2023-03-17T13:41:37.5901Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Adareil,10.053341,32.959623,Africa/Juba
arp_efl_gr,EFL,EFL,GR,Kefalonia Cephalonia International Airport,2023-03-17T13:41:37.590117Z,2023-03-17T13:41:37.590117Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Anna Pollatou airport""}",LGKF,,Kefallinia,38.119811,20.502716,Europe/Athens
arp_bsd_cn,BSD,BSD,CN,Baoshan Yunrui Airport,2023-03-17T13:41:37.590133Z,2023-03-17T13:41:37.590133Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZPBS,,Baoshan,25.052722,99.167463,Asia/Shanghai
arp_pow_si,POW,POW,SI,Portoroz Airport,2023-03-17T13:41:37.59015Z,2023-03-17T13:41:37.59015Z,ALGORITHM,{},LJPZ,,Portoroz,45.473426,13.615775,Europe/Ljubljana
arp_uos_us,UOS,UOS,US,Franklin County Airport,2023-03-17T13:41:37.590174Z,2023-03-17T13:41:37.590174Z,ALGORITHM,{},KUOS,,Sewanee,35.205128,-85.898861,America/Chicago
arp_evx_fr,EVX,EVX,FR,Évreux-Fauville Air Base Airport,2023-03-17T13:41:37.590193Z,2023-03-17T13:41:37.590193Z,ALGORITHM_AND_MANUAL_REVIEW,{},LFOE,,Evreux,49.028702,1.21986,Europe/Paris
arp_rec_br,REC,REC,BR,Recife Guararapes International Airport,2023-03-17T13:41:37.590211Z,2023-03-17T13:41:37.590211Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Recife International Airport""}",SBRF,,Recife,-8.126211,-34.923807,America/Recife
arp_twe_us,TWE,TWE,US,Taylor Airport,2023-03-17T13:41:37.59023Z,2023-03-17T13:41:37.59023Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Taylor,30.572312,-97.443881,America/Chicago
arp_pwi_et,PWI,PWI,ET,Beles Airport,2023-03-17T13:41:37.590248Z,2023-03-17T13:41:37.590248Z,ALGORITHM_AND_MANUAL_REVIEW,{},HAPW,,Pawe,11.312695,36.415756,Africa/Addis_Ababa
arp_cvt_gb,CVT,CVT,GB,Coventry Airport,2023-03-17T13:41:37.590264Z,2023-03-17T13:41:37.590264Z,ALGORITHM,{},EGBE,,Coventry,52.368891,-1.482494,Europe/London
arp_wda_ye,WDA,WDA,YE,Wadi Ain Airport,2023-03-17T13:41:37.590281Z,2023-03-17T13:41:37.590281Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Wadi Ain,14.865279,45.551137,Asia/Aden
arp_skb_kn,SKB,SKB,KN,Robert L. Bradshaw International Airport,2023-03-17T13:41:37.590296Z,2023-03-17T13:41:37.590296Z,ALGORITHM_AND_MANUAL_REVIEW,{},TKPK,,St Kitts,17.311101,-62.717654,America/St_Kitts
arp_slr_us,SLR,SLR,US,Sulphur Springs Municipal Airport,2023-03-17T13:41:37.590313Z,2023-03-17T13:41:37.590313Z,ALGORITHM,{},KSLR,,Sulphur Springs,33.156875,-95.619985,America/Chicago
arp_emp_us,EMP,EMP,US,Emporia Municipal Airport,2023-03-17T13:41:37.590328Z,2023-03-17T13:41:37.590328Z,ALGORITHM,{},KEMP,,Emporia,38.33213,-96.190228,America/Chicago
arp_gsr_so,GSR,GSR,SO,Gardo Airport,2023-03-17T13:41:37.590345Z,2023-03-17T13:41:37.590345Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Qardho Airport""}",HCMG,,Gardo,9.54404,49.118666,Africa/Mogadishu
arp_cum_ve,CUM,CUM,VE,Antonio José de Sucre Airport,2023-03-17T13:41:37.590361Z,2023-03-17T13:41:37.590361Z,ALGORITHM_AND_MANUAL_REVIEW,{},SVCU,,Cumaná,10.451089,-64.131423,America/Caracas
arp_gck_us,GCK,GCK,US,Garden City Regional Airport,2023-03-17T13:41:37.594129Z,2023-03-17T13:41:37.594129Z,ALGORITHM,{},KGCK,,Garden City,37.927348,-100.723008,America/Chicago
arp_sbt_ru,SBT,SBT,US,Sabetta International Airport,2023-03-17T13:41:37.594158Z,2023-03-17T13:41:37.594158Z,ALGORITHM_AND_MANUAL_REVIEW,{},USDA,2020-03-02T14:55:47.012887,,71.218999,72.053699,Asia/Yekaterinburg
arp_mzp_nz,MZP,MZP,NZ,Motueka Airport,2023-03-17T13:41:37.594193Z,2023-03-17T13:41:37.594193Z,ALGORITHM,{},NZMK,,Motueka,-41.123268,172.991445,Pacific/Auckland
arp_yqh_ca,YQH,YQH,CA,Watson Lake Airport,2023-03-17T13:41:37.594213Z,2023-03-17T13:41:37.594213Z,ALGORITHM,{},CYQH,,Watson Lake,60.115605,-128.822242,America/Vancouver
arp_ifl_au,IFL,IFL,AU,Innisfail Airport,2023-03-17T13:41:37.594231Z,2023-03-17T13:41:37.594231Z,ALGORITHM,{},YIFL,,Innisfail,-17.559741,146.012225,Australia/Brisbane
arp_tsr_ro,TSR,TSR,RO,Timișoara Traian Vuia International Airport,2023-03-17T13:41:37.594251Z,2023-03-17T13:41:37.594251Z,ALGORITHM_AND_MANUAL_REVIEW,{},LRTR,,Timișoara,45.809901,21.332228,Europe/Bucharest
arp_mer_us,MER,MCE,US,Castle Airport,2023-03-17T13:41:37.594268Z,2023-03-17T13:41:37.594268Z,ALGORITHM,{},KMER,,Merced,37.378153,-120.569696,America/Los_Angeles
arp_bcf_cf,BCF,BCF,CF,Bouca Airport,2023-03-17T13:41:37.594285Z,2023-03-17T13:41:37.594285Z,ALGORITHM_AND_MANUAL_REVIEW,{},FEGU,,Bouca,6.516304,18.272811,Africa/Bangui
arp_yqm_ca,YQM,YQM,CA,Greater Moncton Roméo LeBlanc International Airport,2023-03-17T13:41:37.594301Z,2023-03-17T13:41:37.594301Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Greater Moncton International Airport""}",CYQM,,Moncton,46.113594,-64.681081,America/Moncton
arp_hig_au,HIG,HIG,AU,Highbury Airport,2023-03-17T13:41:37.594319Z,2023-03-17T13:41:37.594319Z,ALGORITHM,{},YHHY,,Highbury,-16.423824,143.144675,Australia/Brisbane
arp_kyz_ru,KYZ,KYZ,RU,Kyzyl Airport,2023-03-17T13:41:37.594334Z,2023-03-17T13:41:37.594334Z,ALGORITHM,{},UNKY,,Kyzyl,51.671546,94.402732,Asia/Krasnoyarsk
arp_aoc_de,AOC,AOC,DE,Altenburg-Nobitz Airport,2023-03-17T13:41:37.594351Z,2023-03-17T13:41:37.594351Z,ALGORITHM,{},EDAC,,Altenburg,50.980573,12.508916,Europe/Berlin
arp_gwe_zw,GWE,GWE,ZW,Thornhill Air Base,2023-03-17T13:41:37.594368Z,2023-03-17T13:41:37.594368Z,ALGORITHM,{},FVTL,,Gweru,-19.436532,29.861783,Africa/Harare
arp_gzg_cn,GZG,GZG,CN,Garze Gesar Airport,2023-03-17T13:41:37.594384Z,2023-03-17T13:41:37.594384Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Ganzi Airport""}",,,Ganzi,31.757403,99.554288,Asia/Shanghai
arp_waw_pl,WAW,WAW,PL,Warsaw Chopin Airport,2023-03-17T13:41:37.594401Z,2023-03-17T13:41:37.594401Z,ALGORITHM,{},EPWA,,Warsaw,52.166211,20.967363,Europe/Warsaw
arp_cok_in,COK,COK,IN,Cochin International Airport,2023-03-17T13:41:37.594417Z,2023-03-17T13:41:37.594417Z,ALGORITHM,{},VOCI,,Kochi,10.151891,76.397429,Asia/Kolkata
arp_chx_pa,CHX,CHX,PA,"Changuinola ""Capitan Manuel Niño"" International Airport",2023-03-17T13:41:37.594433Z,2023-03-17T13:41:37.594433Z,ALGORITHM_AND_MANUAL_REVIEW,{},MPCH,,Changuinola,9.458127,-82.515772,America/Panama
arp_txk_us,TXK,TXK,US,Texarkana Regional Airport,2023-03-17T13:41:37.59445Z,2023-03-17T13:41:37.59445Z,ALGORITHM,{},KTXK,,Texarkana,33.455147,-93.991951,America/Chicago
arp_iad_us,IAD,WAS,US,Washington Dulles International Airport,2023-03-17T13:41:37.594466Z,2023-03-17T13:41:37.594466Z,ALGORITHM,{},KIAD,,Washington,38.948808,-77.45617,America/New_York
arp_kps_au,KPS,KPS,AU,Kempsey Airport,2023-03-17T13:41:37.594482Z,2023-03-17T13:41:37.594482Z,ALGORITHM,{},YKMP,,Kempsey,-31.071698,152.767467,Australia/Sydney
arp_hab_us,HAB,HAB,US,Marion County – Rankin Fite Airport,2023-03-17T13:41:37.594499Z,2023-03-17T13:41:37.594499Z,ALGORITHM_AND_MANUAL_REVIEW,{},KHAB,,Hamilton,34.117966,-87.998127,America/Chicago
arp_gfr_fr,GFR,GFR,FR,Granville Airport,2023-03-17T13:41:37.594516Z,2023-03-17T13:41:37.594516Z,ALGORITHM,{},LFRF,,Granville,48.882659,-1.564724,Europe/Paris
arp_ixz_in,IXZ,IXZ,IN,Veer Savarkar International Airport,2023-03-17T13:41:37.594533Z,2023-03-17T13:41:37.594533Z,ALGORITHM,{},VOPB,,Port Blair,11.645363,92.731558,Asia/Kolkata
arp_sak_is,SAK,SAK,IS,Sauðárkrókur Airport,2023-03-17T13:41:37.594549Z,2023-03-17T13:41:37.594549Z,ALGORITHM,{},BIKR,,Sauðárkrókur,65.731775,-19.573145,Atlantic/Reykjavik
arp_uet_pk,UET,UET,PK,Quetta International Airport,2023-03-17T13:41:37.594566Z,2023-03-17T13:41:37.594566Z,ALGORITHM_AND_MANUAL_REVIEW,{},OPQT,,Quetta,30.248896,66.948004,Asia/Karachi
arp_gdl_mx,GDL,GDL,MX,Miguel Hidalgo y Costilla Guadalajara International Airport,2023-03-17T13:41:37.594583Z,2023-03-17T13:41:37.594583Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Guadalajara International Airport""}",MMGL,,Guadalajara,20.523878,-103.309311,America/Mexico_City
arp_wrn_au,WRN,WRN,AU,Windarling Airport,2023-03-17T13:41:37.594599Z,2023-03-17T13:41:37.594599Z,ALGORITHM_AND_MANUAL_REVIEW,{},YWDG,,Windarling,-30.032798,119.387984,Australia/Perth
arp_flo_us,FLO,FLO,US,Florence Regional Airport,2023-03-17T13:41:37.594616Z,2023-03-17T13:41:37.594616Z,ALGORITHM,{},KFLO,,Florence,34.189364,-79.726086,America/New_York
arp_drr_au,DRR,DRR,AU,Durrie Airport,2023-03-17T13:41:37.594632Z,2023-03-17T13:41:37.594632Z,ALGORITHM,{},YDRI,,Durrie,-25.68601,140.227185,Australia/Brisbane
arp_fti_as,FTI,FTI,AS,Fitiuta Airport,2023-03-17T13:41:37.59467Z,2023-03-17T13:41:37.59467Z,ALGORITHM_AND_MANUAL_REVIEW,{},NSFQ,,Fitiuta,-14.216309,-169.424663,Pacific/Pago_Pago
arp_kis_ke,KIS,KIS,KE,Kisumu International Airport,2023-03-17T13:41:37.594689Z,2023-03-17T13:41:37.594689Z,ALGORITHM_AND_MANUAL_REVIEW,{},HKKI,,Kisumu,-0.086463,34.728317,Africa/Nairobi
arp_ill_us,ILL,ILL,US,Willmar Municipal Airport,2023-03-17T13:41:37.594708Z,2023-03-17T13:41:37.594708Z,ALGORITHM_AND_MANUAL_REVIEW,"{""John L. Rice Field Airport""}",KBDH,,Willmar,45.113873,-95.131704,America/Chicago
arp_roz_es,ROZ,ROZ,ES,Rota Naval Station Airport,2023-03-17T13:41:37.594728Z,2023-03-17T13:41:37.594728Z,ALGORITHM_AND_MANUAL_REVIEW,{},LERT,,Rota,36.645199,-6.34946,Europe/Madrid
arp_yph_ca,YPH,YPH,CA,Inukjuak Airport,2023-03-17T13:41:37.594746Z,2023-03-17T13:41:37.594746Z,ALGORITHM,{},CYPH,,Inukjuak,58.471041,-78.077517,America/Toronto
arp_ell_za,ELL,ELL,ZA,Ellisras Matimba Airport,2023-03-17T13:41:37.594763Z,2023-03-17T13:41:37.594763Z,ALGORITHM_AND_MANUAL_REVIEW,{},FAER,,Ellisras,-23.723218,27.697121,Africa/Johannesburg
arp_eps_do,EPS,AZS,DO,Arroyo Barril International Airport,2023-03-17T13:41:37.59478Z,2023-03-17T13:41:37.59478Z,ALGORITHM_AND_MANUAL_REVIEW,"{""El Portillo Airport""}",MDPO,,Samana,19.201595,-69.432519,America/Santo_Domingo
arp_aar_dk,AAR,AAR,DK,Aarhus Airport,2023-03-17T13:41:37.594797Z,2023-03-17T13:41:37.594797Z,ALGORITHM_AND_MANUAL_REVIEW,{},EKAH,,Aarhus,56.307566,10.624079,Europe/Copenhagen
arp_seg_us,SEG,SEG,US,Penn Valley Airport,2023-03-17T13:41:37.594813Z,2023-03-17T13:41:37.594813Z,ALGORITHM,{},KSEG,,Selinsgrove,40.81753,-76.861195,America/New_York
arp_kxd_ru,KXD,KXD,RU,Kondinskoye Airport,2023-03-17T13:41:37.59483Z,2023-03-17T13:41:37.59483Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Kondinskoye,59.651361,67.424643,Asia/Yekaterinburg
arp_bbx_us,BBX,PHL,US,Wings Field,2023-03-17T13:41:37.594863Z,2023-03-17T13:41:37.594863Z,ALGORITHM,{},KLOM,,Philadelphia,40.136628,-75.264827,America/New_York
arp_lka_id,LKA,LKA,ID,Gewayantana Airport,2023-03-17T13:41:37.594881Z,2023-03-17T13:41:37.594881Z,ALGORITHM,{},WATL,,Larantuka,-8.274504,123.002218,Asia/Makassar
arp_lkz_gb,LKZ,LKZ,GB,Royal Air Forces Lakenheath Airport,2023-03-17T13:41:37.594901Z,2023-03-17T13:41:37.594901Z,ALGORITHM_AND_MANUAL_REVIEW,{},EGUL,,Lakenheath,52.408855,0.558735,Europe/London
arp_mqn_no,MQN,MQN,NO,"Mo i Rana Airport, Røssvoll",2023-03-17T13:41:37.59492Z,2023-03-17T13:41:37.59492Z,ALGORITHM,{},ENRA,,Mo i Rana,66.363775,14.301603,Europe/Oslo
arp_eor_ve,EOR,EOR,VE,El Dorado Airport,2023-03-17T13:41:37.594938Z,2023-03-17T13:41:37.594938Z,ALGORITHM_AND_MANUAL_REVIEW,{},SVED,,El Dorado,6.715727,-61.639007,America/Caracas
arp_qub_ly,QUB,QUB,LY,Ubari Airport,2023-03-17T13:41:37.594954Z,2023-03-17T13:41:37.594954Z,ALGORITHM,{},HLUB,,Ubari,26.567945,12.822194,Africa/Tripoli
arp_oir_jp,OIR,OIR,JP,Okushiri Airport,2023-03-17T13:41:37.59497Z,2023-03-17T13:41:37.59497Z,ALGORITHM,{},RJEO,,Okushiri,42.071643,139.43303,Asia/Tokyo
arp_bvg_no,BVG,BVG,NO,Berlevåg Airport,2023-03-17T13:41:37.594986Z,2023-03-17T13:41:37.594986Z,ALGORITHM,{},ENBV,,Berlevåg,70.870717,29.03198,Europe/Oslo
arp_cvs_us,CVS,CVN,US,Cannon Air Force Base,2023-03-17T13:41:37.595003Z,2023-03-17T13:41:37.595003Z,ALGORITHM_AND_MANUAL_REVIEW,{},KCVS,,Clovis,34.385129,-103.320767,America/Denver
arp_tmm_mg,TMM,TMM,MG,Toamasina Airport,2023-03-17T13:41:37.595019Z,2023-03-17T13:41:37.595019Z,ALGORITHM,{},FMMT,,Toamasina,-18.109386,49.392489,Indian/Antananarivo
arp_sss_pg,SSS,SSS,PG,Siassi Airport,2023-03-17T13:41:37.595036Z,2023-03-17T13:41:37.595036Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Siassi,-5.9,147.95,Pacific/Port_Moresby
arp_gge_us,GGE,GGE,US,Georgetown County Airport,2023-03-17T13:41:37.595052Z,2023-03-17T13:41:37.595052Z,ALGORITHM,{},KGGE,,Georgetown,33.312315,-79.318728,America/New_York
arp_ubb_au,UBB,UBB,AU,Mabuiag Island Airport,2023-03-17T13:41:37.595069Z,2023-03-17T13:41:37.595069Z,ALGORITHM_AND_MANUAL_REVIEW,{},YMAA,,Mabuiag Island,-9.950582,142.195289,Australia/Brisbane
arp_rtp_au,RTP,RTP,AU,Rutland Plains Airport,2023-03-17T13:41:37.595086Z,2023-03-17T13:41:37.595086Z,ALGORITHM,{},YRTP,,Rutland Plains,-15.645013,141.844831,Australia/Brisbane
arp_brq_cz,BRQ,BRQ,CZ,Brno-Tuřany Airport,2023-03-17T13:41:37.595102Z,2023-03-17T13:41:37.595102Z,ALGORITHM,{},LKTB,,Brno,49.151764,16.693875,Europe/Prague
arp_toj_es,TOJ,MAD,ES,Madrid–Torrejón Airport,2023-03-17T13:41:37.595119Z,2023-03-17T13:41:37.595119Z,ALGORITHM_AND_MANUAL_REVIEW,{},LETO,,Madrid,40.487654,-3.457359,Europe/Madrid
arp_ctc_ar,CTC,CTC,AR,Catamarca International Airport,2023-03-17T13:41:37.595135Z,2023-03-17T13:41:37.595135Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Coronel Felipe Varela International Airport""}",SANC,,Catamarca,-28.594115,-65.752599,America/Argentina/Catamarca
arp_lex_us,LEX,LEX,US,Blue Grass Airport,2023-03-17T13:41:37.595151Z,2023-03-17T13:41:37.595151Z,ALGORITHM,{},KLEX,,Lexington,38.03713,-84.604255,America/New_York
arp_geb_id,GEB,GEB,ID,Gebe Airport,2023-03-17T13:41:37.595168Z,2023-03-17T13:41:37.595168Z,ALGORITHM_AND_MANUAL_REVIEW,{},WAMJ,,Gebe,-0.078591,129.458962,Asia/Jayapura
arp_lih_us,LIH,LIH,US,Lihue Airport,2023-03-17T13:41:37.5952Z,2023-03-17T13:41:37.5952Z,ALGORITHM,{},PHLI,,Lihue,21.977424,-159.341381,Pacific/Honolulu
arp_mxt_mg,MXT,MXT,MG,Maintirano Airport,2023-03-17T13:41:37.595217Z,2023-03-17T13:41:37.595217Z,ALGORITHM,{},FMMO,,Maintirano,-18.049999,44.033167,Indian/Antananarivo
arp_erq_au,ERQ,ERQ,AU,Elrose Mine Airport,2023-03-17T13:41:37.595234Z,2023-03-17T13:41:37.595234Z,ALGORITHM_AND_MANUAL_REVIEW,{},YESE,,Elrose Mine,-20.975951,141.00508,Australia/Brisbane
arp_ywg_ca,YWG,YWG,CA,Winnipeg James Armstrong Richardson International Airport,2023-03-17T13:41:37.59525Z,2023-03-17T13:41:37.59525Z,ALGORITHM_AND_MANUAL_REVIEW,{},CYWG,,Winnipeg,49.909914,-97.238222,America/Winnipeg
arp_bvu_us,BVU,BVU,US,Beluga Airport,2023-03-17T13:41:37.595267Z,2023-03-17T13:41:37.595267Z,ALGORITHM,{},PABG,,Beluga,61.172208,-151.043953,America/Anchorage
arp_isj_mx,ISJ,ISJ,MX,Isla Mujeres Airport,2023-03-17T13:41:37.595283Z,2023-03-17T13:41:37.595283Z,ALGORITHM,{},MMIM,,Isla Mujeres,21.245453,-86.740127,America/Cancun
arp_rms_de,RMS,RMS,DE,Ramstein Air Base,2023-03-17T13:41:37.595299Z,2023-03-17T13:41:37.595299Z,ALGORITHM_AND_MANUAL_REVIEW,{},ETAR,,Ramstein,49.438471,7.598704,Europe/Berlin
arp_mbz_br,MBZ,MBZ,BR,Maués Airport,2023-03-17T13:41:37.595315Z,2023-03-17T13:41:37.595315Z,ALGORITHM,{},SWMW,,Maués,-3.372911,-57.724444,America/Boa_Vista
arp_bai_cr,BAI,BAI,CR,Buenos Aires Airport,2023-03-17T13:41:37.595332Z,2023-03-17T13:41:37.595332Z,ALGORITHM_AND_MANUAL_REVIEW,{},MRBA,,Buenos Aires,9.16516,-83.33001,America/Costa_Rica
